user_name,comment,brand,gender,label
Haider,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'عمر', 'کیسی', 'ہوتی', 'ہے']",Asus,Male,2.0
Sadiq,"['آیا', 'hp', 'spectre', 'x360', 'میں', 'بیٹری', 'زیادہ', 'دیر', 'چلتی', 'ہے']",HP,Male,2.0
Maseeh,"['lenovo', 'thinkbook', '13s', 'کی', 'بیٹری', 'کیسی', 'ہوتی', 'ہے']",Lenovo,Male,2.0
Dad,"['آیا', 'acer', 'swift', '3', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'سب', 'سے', 'زیادہ', 'چلتی', 'ہے']",Acer,Male,2.0
Alam,"['کیا', 'asus', 'rog', 'zephyrus', 'g14', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'گیمنگ', 'کے', 'لئے', 'اچھی', 'ہے']",Asus,Male,2.0
Dutt,"['hp', 'envy', '13', 'کی', 'بیٹری', 'کی', 'وقتی', 'دیر', 'کیا', 'ہوتی', 'ہے']",HP,Male,2.0
Ramzan,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'کیسی', 'ہوتی', 'ہے']",Dell,Male,2.0
Jaan,"['کیا', 'lenovo', 'yoga', 'c740', 'میں', 'بیٹری', 'کی', 'وقتی', 'دیر', 'ہوتی', 'ہے']",Lenovo,Male,2.0
Bibi,"['acer', 'predator', 'helios', '300', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'گیمنگ', 'کے', 'لئے', 'اچھی', 'ہے']",Acer,Female,2.0
Qadir,"['آیا', 'asus', 'vivobook', 's15', 'میں', 'بیٹری', 'کی', 'طویل', 'عمر', 'ہوتی', 'ہے']",Asus,Male,2.0
Imran,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'لوک', 'کیسا', 'ہوتا', 'ہے']",Apple,Male,2.0
Jan,"['کونسا', 'لیپ', 'ٹاپ', 'بہت', 'خوبصورت', 'دکھتا', 'ہے']",Microsoft,Male,2.0
Ramadan,"['sony', 'vaio', 'کا', 'ظاہری', 'تصویر', 'کیسی', 'ہوتی', 'ہے']",Sony,Male,2.0
Riaz,"['dell', 'xps', '15', 'کا', 'لوک', 'کیسا', 'ہوتا', 'ہے']",Dell,Male,2.0
Rasheed,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'انداز', 'بیرونی', 'کیسا', 'ہوتا', 'ہے']",Asus,Male,2.0
Bi,"['hp', 'spectre', 'x360', 'کا', 'دیکھنے', 'میں', 'چھوٹا', 'اور', 'آپیل', 'کرنے', 'والا', 'لوک', 'ہوتا', 'ہے']",HP,Female,2.0
Arshad,"['lenovo', 'thinkbook', '13s', 'کا', 'دیکھنے', 'میں', 'کیسا', 'ہوتا', 'ہے']",Lenovo,Male,2.0
Khatoon,"['acer', 'swift', '3', 'کا', 'بناوٹی', 'انداز', 'کیسا', 'ہوتا', 'ہے']",Acer,Female,2.0
Nabi,"['asus', 'rog', 'zephyrus', 'g14', 'کا', 'ظاہری', 'تصویر', 'گیمنگ', 'کے', 'لئے', 'کیسا', 'ہوتا', 'ہے']",Asus,Male,2.0
Malik,"['hp', 'envy', '13', 'کا', 'لوک', 'کیسا', 'ہوتا', 'ہے']",HP,Male,2.0
Saeed,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'بناوٹی', 'انداز', 'کیسا', 'ہوتا', 'ہے']",Dell,Male,2.0
Arif,"['lenovo', 'yoga', 'c740', 'کا', 'دیکھنے', 'میں', 'کیسا', 'ہوتا', 'ہے']",Lenovo,Male,2.0
Mahmood,"['acer', 'predator', 'helios', '300', 'کا', 'ظاہری', 'تصویر', 'گیمنگ', 'کے', 'لئے', 'کیسا', 'ہوتا', 'ہے']",Acer,Male,2.0
Farooq,"['asus', 'vivobook', 's15', 'کا', 'لوک', 'کیسا', 'ہوتا', 'ہے']",Asus,Male,2.0
Ibrahim,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'انداز', 'بیرونی', 'کیسا', 'ہوتا', 'ہے']",HP,Male,2.0
Raza,"['lenovo', 'thinkbook', '13s', 'کا', 'کیبورڈ', 'ٹائپ', 'کرنے', 'میں', 'کیسا', 'ہوتا', 'ہے']",Lenovo,Male,2.0
Javed,"['آیا', 'acer', 'swift', '3', 'لیپ', 'ٹاپ', 'کا', 'کیبورڈ', 'دباؤ', 'معمولی', 'ہوتا', 'ہے']",Acer,Male,2.0
Yousaf,"['کیا', 'asus', 'rog', 'zephyrus', 'g14', 'کا', 'کیبورڈ', 'گیمنگ', 'کے', 'لئے', 'بہترین', 'ہے']",Asus,Male,2.0
Mustafa,"['hp', 'envy', '13', 'کا', 'کیبورڈ', 'استعمال', 'کرنے', 'میں', 'آسانی', 'سے', 'ہوتا', 'ہے']",HP,Male,2.0
Asif,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'کیبورڈ', 'ڈیزائن', 'کیسا', 'ہوتا', 'ہے']",Dell,Male,2.0
Yar,"['کیا', 'lenovo', 'yoga', 'c740', 'کا', 'کیبورڈ', 'ٹائپ', 'کرنے', 'میں', 'آسان', 'ہوتا', 'ہے']",Lenovo,Male,2.0
Shafi,"['acer', 'predator', 'helios', '300', 'کا', 'کیبورڈ', 'گیمنگ', 'کے', 'لئے', 'بہترین', 'ہے']",Acer,Male,2.0
Shahzad,"['dell', 'xps', '15', 'کا', 'قیمتی', 'معیار', 'کیسا', 'ہوتا', 'ہے']",Dell,Male,2.0
Rafeeq,"['اس', 'برانڈ', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کے', 'لئے', 'قیمتی', 'معیار', 'کیا', 'ہوتا', 'ہے']",Asus,Male,2.0
Sher,"['hp', 'spectre', 'x360', 'کی', 'قیمت', 'میں', 'کیا', 'تفاوت', 'ہوتا', 'ہے']",HP,Male,2.0
Yaqoob,"['lenovo', 'thinkbook', '13s', 'کی', 'قیمت', 'کیسی', 'ہوتی', 'ہے']",Lenovo,Male,2.0
Sultan,"['acer', 'swift', '3', 'کا', 'خریدنے', 'کا', 'قیمتی', 'معیار', 'کیسا', 'ہوتا', 'ہے']",Acer,Male,2.0
Aziz,"['asus', 'rog', 'zephyrus', 'g14', 'کی', 'قیمت', 'گیمنگ', 'کے', 'لئے', 'کیسی', 'ہوتی', 'ہے']",Asus,Male,2.0
Hanif,"['hp', 'envy', '13', 'کی', 'قیمت', 'خریدنے', 'کے', 'لئے', 'کیسی', 'ہوتی', 'ہے']",HP,Male,2.0
Elahi,"['اس', 'برانڈ', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کا', 'قیمتی', 'معیار', 'کیا', 'ہوتا', 'ہے']",Dell,Male,2.0
Latif,"['lenovo', 'yoga', 'c740', 'کی', 'قیمت', 'کیسی', 'ہوتی', 'ہے']",Lenovo,Male,2.0
Bashir,"['acer', 'predator', 'helios', '300', 'کی', 'قیمت', 'گیمنگ', 'کے', 'لئے', 'کیسی', 'ہوتی', 'ہے']",Acer,Male,2.0
Alrehman,"['asus', 'vivobook', 's15', 'کی', 'قیمت', 'خریدنے', 'کے', 'لئے', 'کیسی', 'ہوتی', 'ہے']",Asus,Male,2.0
Asghar,"['اس', 'برانڈ', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کا', 'قیمتی', 'معیار', 'کیا', 'ہوتا', 'ہے']",HP,Male,2.0
Yousuf,"['یہ', 'برانڈ', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کے', 'لئے', 'کیتنی', 'قیمت', 'ہوتی', 'ہے']",Microsoft,Male,2.0
Hameed,"['اس', 'لیپ', 'ٹاپ', 'کا', 'قیمتی', 'معیار', 'اور', 'عملکردگی', 'دونوں', 'کیسی', 'ہیں']",Asus,Male,2.0
Nadeem,"['sony', 'vaio', 'کی', 'قیمت', 'خریدنے', 'کے', 'لئے', 'معقول', 'ہوتی', 'ہے']",Sony,Male,2.0
Ur rehman,"['dell', 'xps', '15', 'کی', 'قیمتی', 'معیار', 'اور', 'قدرتمندی', 'کیسی', 'ہوتی', 'ہے']",Dell,Male,2.0
Majeed,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'قیمت', 'بجٹ', 'کے', 'مطابق', 'ہوتی', 'ہے']",HP,Male,2.0
Ishaq,"['lenovo', 'thinkbook', '13s', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کے', 'لئے', 'معقول', 'ہوتا', 'ہے']",Lenovo,Male,2.0
Bano,"['acer', 'swift', '3', 'کی', 'قیمت', 'میں', 'کسی', 'تبدیلی', 'کا', 'احساس', 'ہوتا', 'ہے']",Acer,Female,2.0
Server,"['asus', 'rog', 'zephyrus', 'g14', 'کی', 'قیمت', 'گیمنگ', 'کے', 'لئے', 'موزوں', 'ہوتی', 'ہے']",Asus,Male,2.0
Khalid,"['hp', 'envy', '13', 'کی', 'قیمت', 'اور', 'کارکردگی', 'کیسی', 'ہوتی', 'ہے']",HP,Male,2.0
Ahammad,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'قیمت', 'خریداروں', 'کو', 'کیسی', 'لگتی', 'ہے']",Dell,Male,2.0
Azam,"['lenovo', 'yoga', 'c740', 'کی', 'قیمت', 'اور', 'معیار', 'کیسی', 'ہوتی', 'ہے']",Lenovo,Male,2.0
Rafique,"['acer', 'predator', 'helios', '300', 'کی', 'قیمت', 'گیمنگ', 'کے', 'لئے', 'موزوں', 'ہوتی', 'ہے']",Acer,Male,2.0
Sana,"['asus', 'vivobook', 's15', 'کی', 'قیمت', 'میں', 'کوئی', 'تبدیلی', 'ہوتی', 'ہے']",Asus,Female,2.0
Aisha,"['یہ', 'برانڈ', 'کا', 'لیپ', 'ٹاپ', 'خریدنے', 'کے', 'لئے', 'معقول', 'قیمت', 'کیا', 'ہوتی', 'ہے']",HP,Female,2.0
Fatima,"['کیا', 'اس', 'لیپ', 'ٹاپ', 'کی', 'ٹچ', 'اسکرین', 'بہت', 'سنگین', 'ہوتی', 'ہے']",Microsoft,Female,2.0
Zainab,"['sony', 'vaio', 'کا', 'ٹچ', 'اسکرین', 'استعمال', 'کرنے', 'کا', 'تجربہ', 'کیسا', 'ہوتا', 'ہے']",Sony,Female,2.0
Mariam,"['dell', 'xps', '15', 'کی', 'ٹچ', 'اسکرین', 'کی', 'حالت', 'کیسی', 'ہوتی', 'ہے']",Dell,Female,2.0
Hira,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'ٹچ', 'اسکرین', 'کافی', 'ملائم', 'اور', 'عمدہ', 'ہوتی', 'ہے']",Asus,Female,2.0
Mahira,"['hp', 'spectre', 'x360', 'کی', 'ٹچ', 'اسکرین', 'کم', 'آواز', 'میں', 'ہوتی', 'ہے']",HP,Female,2.0
Asma,"['lenovo', 'thinkbook', '13s', 'کی', 'ٹچ', 'اسکرین', 'کیسی', 'ہوتی', 'ہے']",Lenovo,Female,2.0
Samina,"['آیا', 'acer', 'swift', '3', 'کی', 'ٹچ', 'اسکرین', 'ٹائپ', 'کرنے', 'میں', 'آسانی', 'پیدا', 'کرتی', 'ہے']",Acer,Female,2.0
Nida,"['کیا', 'asus', 'rog', 'zephyrus', 'g14', 'کی', 'ٹچ', 'اسکرین', 'گیمنگ', 'کے', 'لئے', 'موزوں', 'ہے']",Asus,Female,2.0
Bushra,"['hp', 'envy', '13', 'کی', 'ٹچ', 'اسکرین', 'کے', 'بٹنز', 'دبانے', 'کی', 'آواز', 'کیسی', 'ہوتی', 'ہے']",HP,Female,2.0
Sara,"['اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کی', 'ٹچ', 'اسکرین', 'کافی', 'ملائم', 'اور', 'دلکش', 'ہوتی', 'ہے']",Dell,Female,2.0
Ayesha,"['کیا', 'lenovo', 'yoga', 'c740', 'کی', 'ٹچ', 'اسکرین', 'ٹائپ', 'کرنے', 'میں', 'آسانی', 'پیدا', 'کرتی', 'ہے']",Lenovo,Female,2.0
Rabia,"['acer', 'predator', 'helios', '300', 'کی', 'ٹچ', 'اسکرین', 'گیمنگ', 'کے', 'لئے', 'موزوں', 'ہے']",Acer,Female,2.0
Sumaira,"['یہ', 'برانڈ', 'کے', 'اسمارٹ', 'فون', 'کی', 'بیٹری', 'عمر', 'کیسی', 'ہوتی', 'ہے']",Samsung,Female,2.0
Shazia,"['کیا', 'اس', 'ہارڈ', 'ڈرائیو', 'کی', 'انٹرفیس', 'usb', '30', 'ہے']",Western Digital,Female,2.0
Safiya,"['اس', 'لیپ', 'ٹاپ', 'کی', 'ٹچ', 'پیڈ', 'بہت', 'ریسپانسیو', 'ہے']",HP,Female,2.0
Amina,"['کیا', 'اس', 'گیمنگ', 'کنسول', 'کی', 'گرافکس', 'کمال', 'ہیں']",PlayStation,Female,2.0
Mehwish,"['یہ', 'برانڈ', 'کے', 'ایرپوڈز', 'کی', 'صوتی', 'کیفیت', 'کیسی', 'ہوتی', 'ہے']",Apple,Female,2.0
Nazia,"['اس', 'کیمرے', 'کی', 'ریزولیشن', 'بہت', 'اچھی', 'ہے']",Nikon,Female,2.0
Aqsa,"['کیا', 'اس', 'پرنٹر', 'کا', 'پرنٹ', 'کوالٹی', 'بہت', 'اچھی', 'ہوتی', 'ہے']",Epson,Female,2.0
Fiza,"['یہ', 'برانڈ', 'کے', 'سمارٹ', 'ٹی', 'وی', 'کی', 'اینٹرفیس', 'بہت', 'آسان', 'ہے']",LG,Female,2.0
Lubna,"['کیا', 'اس', 'ماؤس', 'کی', 'وائرلیس', 'کنکشن', 'کی', 'کوالٹی', 'بہت', 'اچھی', 'ہوتی', 'ہے']",Logitech,Female,2.0
Naima,"['یہ', 'برانڈ', 'کے', 'فل', 'ایچ', 'ڈی', 'ٹی', 'وی', 'کی', 'اواز', 'بہت', 'بہترین', 'ہے']",Sony,Female,2.0
Salma,"['اس', 'صوتی', 'سسٹم', 'کی', 'بیس', 'کمال', 'ہے']",JBL,Female,2.0
Rukhsar,"['کیا', 'اس', 'برانڈ', 'کے', 'لیپ', 'ٹاپ', 'کا', 'چارجنگ', 'ٹائم', 'زیادہ', 'ہوتا', 'ہے']",Dell,Female,2.0
Farah,"['یہ', 'برانڈ', 'کے', 'اسمارٹ', 'واچ', 'کی', 'بیٹری', 'عمر', 'کیسی', 'ہوتی', 'ہے']",Apple,Female,2.0
Saima,"['اس', 'ہارڈ', 'ڈسک', 'کی', 'کیفیت', 'بہت', 'عالیہ', 'ہے']",Seagate,Female,2.0
Sadaf,"['اس', 'apple', 'لیپ', 'ٹاپ', 'کا', 'معیار', 'کیسا', 'ہوتا', 'ہے']",Apple,Female,2.0
Nadia,"['اس', 'dell', 'لیپ', 'ٹاپ', 'کا', 'ٹچ', 'اسکرین', 'کیسا', 'ہوتا', 'ہے']",Dell,Female,2.0
Ghazala,"['اس', 'hp', 'لیپ', 'ٹاپ', 'کی', 'بیٹری', 'کا', 'ٹائمنگ', 'کیسی', 'ہوتی', 'ہے']",HP,Female,2.0
Amber,"['اس', 'lenovo', 'لیپ', 'ٹاپ', 'کی', 'مشہوری', 'کی', 'وجہ', 'کیا', 'ہے']",Lenovo,Female,2.0
Fariha,"['اس', 'asus', 'لیپ', 'ٹاپ', 'کے', 'گرافکس', 'کارڈ', 'کی', 'کوالٹی', 'کیسی', 'ہوتی', 'ہے']",Asus,Female,2.0
Shahnaz,"['یہ', 'acer', 'لیپ', 'ٹاپ', 'کی', 'ڈسپلے', 'کی', 'کوالٹی', 'کیسی', 'ہے']",Acer,Female,2.0
Shabana,"['کیا', 'microsoft', 'لیپ', 'ٹاپ', 'کی', 'حکمت', 'عملی', 'کے', 'خصوصیات', 'پر', 'مشہور', 'ہے']",Microsoft,Female,2.0
Nagma,"['اس', 'samsung', 'لیپ', 'ٹاپ', 'کا', 'وزن', 'کیسا', 'ہوتا', 'ہے']",Samsung,Female,2.0
Tayyaba,"['اس', 'huawei', 'لیپ', 'ٹاپ', 'کی', 'آپریٹنگ', 'سسٹم', 'کیسا', 'ہوتا', 'ہے']",Huawei,Female,2.0
Sidra,"['اس', 'sony', 'لیپ', 'ٹاپ', 'کی', 'صوتی', 'کوالٹی', 'کیسی', 'ہوتی', 'ہے']",Sony,Female,2.0
Riffat,"['کیا', 'lg', 'لیپ', 'ٹاپ', 'کی', 'وائرلیس', 'کنکشن', 'کیسا', 'ہوتا', 'ہے']",LG,Female,2.0
Yasmeen,"['اس', 'toshiba', 'لیپ', 'ٹاپ', 'کے', 'سیکیورٹی', 'فیچرز', 'کیسے', 'ہوتے', 'ہیں']",Toshiba,Female,2.0
Nighat,"['اس', 'xiaomi', 'لیپ', 'ٹاپ', 'کا', 'چپ', 'سیٹ', 'کیسا', 'ہوتا', 'ہے']",Xiaomi,Female,2.0
Shamim,"['یہ', 'fujitsu', 'لیپ', 'ٹاپ', 'کی', 'ٹائپنگ', 'کوالٹی', 'کیسی', 'ہے']",Fujitsu,Female,2.0
Nusrat,"['کیا', 'razer', 'لیپ', 'ٹاپ', 'کی', 'گیمنگ', 'کیسی', 'ہوتی', 'ہے']",Razer,Female,2.0
Zarina,"['اس', 'msi', 'لیپ', 'ٹاپ', 'کا', 'پرفارمنس', 'کیسا']",MSI,Female,2.0
Naila,"['اس', 'razer', 'لیپ', 'ٹاپ', 'کی', 'گیمنگ', 'کیسی', 'ہوتی', 'ہے']",Razer,Female,2.0
Robina,"['کیا', 'یہ', 'msi', 'لیپ', 'ٹاپ', 'برانڈ', 'کا', 'پرفارمنس', 'قابل', 'قبول', 'ہوتا', 'ہے']",MSI,Female,2.0
Shaista,"['کیا', 'یہ', 'huawei', 'لیپ', 'ٹاپ', 'برانڈ', 'کا', 'ٹائپنگ', 'کیوبورڈ', 'مرضی', 'کے', 'لئے', 'مناسب', 'ہوتا', 'ہے']",Huawei,Female,2.0
Huma,"['کیا', 'یہ', 'acer', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'پورٹیبلٹی', 'اچھی', 'ہوتی', 'ہے']",Acer,Female,2.0
Noreen,"['کیا', 'یہ', 'hp', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'اپ', 'گریڈ', 'اور', 'سپورٹ', 'کیسا', 'ہوتا', 'ہے']",HP,Female,2.0
Fauzia,"['اس', 'lenovo', 'لیپ', 'ٹاپ', 'کی', 'چارجنگ', 'کاٹ', 'جلد', 'خراب', 'ہوتا', 'ہے']",Lenovo,Female,2.0
Ruqayya,"['کیا', 'یہ', 'apple', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'قیمت', 'مناسب', 'ہوتی', 'ہے']",Apple,Female,2.0
Tanzeela,"['کیا', 'یہ', 'dell', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'ٹھرمل', 'پرفارمنس', 'اچھی', 'ہوتی', 'ہے']",Dell,Female,2.0
Naureen,"['اس', 'asus', 'لیپ', 'ٹاپ', 'کی', 'ویب', 'کیم', 'کیسی', 'ہوتی', 'ہے']",Asus,Female,2.0
Kanwal,"['کیا', 'یہ', 'microsoft', 'لیپ', 'ٹاپ', 'برانڈ', 'کا', 'طول', 'عمر', 'لمبا', 'ہوتا', 'ہے']",Microsoft,Female,2.0
Musarrat,"['کیا', 'یہ', 'samsung', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'سٹوریج', 'کی', 'قابلیت', 'بڑھائی', 'جاسکتی', 'ہے']",Samsung,Female,2.0
Roshan,"['اس', 'huawei', 'لیپ', 'ٹاپ', 'کی', 'وینڈوز', 'انسٹالیشن', 'آسان', 'ہوتی', 'ہے']",Huawei,Female,2.0
Qudsia,"['کیا', 'یہ', 'sony', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'وائرلیس', 'کنکشن', 'سریع', 'ہوتا', 'ہے']",Sony,Female,2.0
Saira,"['اس', 'razer', 'لیپ', 'ٹاپ', 'کی', 'گیمنگ', 'کیسی', 'ہوتی', 'ہے']",Razer,Female,2.0
Nuzhat,"['کیا', 'یہ', 'msi', 'لیپ', 'ٹاپ', 'برانڈ', 'کا', 'پرفارمنس', 'قابل', 'قبول', 'ہوتا', 'ہے']",MSI,Female,2.0
Zahida,"['کیا', 'یہ', 'huawei', 'لیپ', 'ٹاپ', 'برانڈ', 'کا', 'ٹائپنگ', 'کیوبورڈ', 'مرضی', 'کے', 'لئے', 'مناسب', 'ہوتا', 'ہے']",Huawei,Female,2.0
Sajida,"['کیا', 'یہ', 'acer', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'پورٹیبلٹی', 'اچھی', 'ہوتی', 'ہے']",Acer,Female,2.0
Rahat,"['کیا', 'یہ', 'hp', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'اپ', 'گریڈ', 'اور', 'سپورٹ', 'کیسا', 'ہوتا', 'ہے']",HP,Female,2.0
Rabeea,"['اس', 'lenovo', 'لیپ', 'ٹاپ', 'کی', 'چارجنگ', 'کاٹ', 'جلد', 'خراب', 'ہوتا', 'ہے']",Lenovo,Female,2.0
Shaheena,"['کیا', 'یہ', 'apple', 'لیپ', 'ٹاپ', 'برانڈ', 'کی', 'قیمت', 'مناسب', 'ہوتی', 'ہے']",Apple,Female,2.0
Liaquat Ali,"['ایپل', 'میک', 'بوکس', 'کے', 'پاس', 'قابل', 'اعتماد', 'اور', 'محفوظ', 'آپریٹنگ', 'سسٹم', 'ہےمجھے', 'یہ', 'جان', 'کر', 'اعتماد', 'محسوس', 'ہوتا', 'ہے', 'کہ', 'میرا', 'ڈیٹا', 'اور', 'رازداری', 'اچھی', 'طرح', 'سے', 'محفوظ', 'ہے']",Apple,Male,1.0
Majid Raza,"['asus', 'لیپ', 'ٹاپ', 'گیمنگ', 'کی', 'عمدہ', 'کارکردگی', 'پیش', 'کرتے', 'ہیںسرشار', 'گرافکس', 'کارڈ', 'اور', 'اعلی', 'ریفریش', 'ریٹ', 'ڈسپلے', 'ایک', 'عمیق', 'گیمنگ', 'کا', 'تجربہ', 'فراہم', 'کرتا', 'ہے']",Asus,Male,1.0
Manzoor Ali,"['ڈیل', 'لیپ', 'ٹاپ', 'میں', 'آڈیو', 'کا', 'متاثر', 'کن', 'معیار', 'ہےچاہے', 'وہ', 'موسیقی', 'فلموں', 'یا', 'ویڈیو', 'کالوں', 'کے', 'لئے', 'ہو', 'اسپیکر', 'واضح', 'اور', 'عمیق', 'آواز', 'فراہم', 'کرتے', 'ہیں']",Dell,Male,1.0
Mohammad Raza,"['hp', 'لیپ', 'ٹاپ', 'میں', 'حسب', 'ضرورت', 'کے', 'وسیع', 'رینج', 'موجود', 'ہیںمیں', 'اپنے', 'لیپ', 'ٹاپ', 'کو', 'ان', 'خصوصیات', 'اور', 'خصوصیات', 'کے', 'ساتھ', 'ذاتی', 'نوعیت', 'دینے', 'میں', 'کامیاب', 'تھا', 'جو', 'میری', 'ضروریات', 'کے', 'مطابق', 'تھے']",HP,Male,1.0
Mubarak Ali,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ٹچ', 'پیڈ', 'کی', 'عمدہ', 'ردعمل', 'ہےٹچ', 'پیڈ', 'کی', 'صحت', 'سے', 'متعلق', 'اور', 'آسانی', 'سے', 'نیویگیشن', 'اور', 'اشاروں', 'کو', 'آسان', 'بنا', 'دیا', 'جاتا', 'ہے']",Lenovo,Male,1.0
Naeem Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'صارف', 'دوست', 'انٹرفیس', 'ہوتا', 'ہےبدیہی', 'ڈیزائن', 'اور', 'آسانی', 'سے', 'نیویگیٹ', 'خصوصیات', 'کو', 'استعمال', 'کرنے', 'میں', 'خوشی', 'ہوتی', 'ہے']",Apple,Male,1.0
Nasir Ali,"['asus', 'لیپ', 'ٹاپ', 'میں', 'غیر', 'معمولی', 'wifi', 'کنیکٹیویٹی', 'ہےمیں', 'نے', 'تیز', 'اور', 'مستحکم', 'انٹرنیٹ', 'کی', 'رفتار', 'کا', 'تجربہ', 'کیا', 'ہے', 'یہاں', 'تک', 'کہ', 'جب', 'متعدد', 'آلات', 'سے', 'منسلک', 'ہوں']",Asus,Male,1.0
Naveed Ahmed,"['مجھے', 'پسند', 'ہے', 'کہ', 'ڈیل', 'لیپ', 'ٹاپ', 'کس', 'طرح', 'ہموار', 'ملٹی', 'ٹاسکنگ', 'کا', 'تجربہ', 'پیش', 'کرتے', 'ہیںمیں', 'بغیر', 'کسی', 'وقفے', 'یا', 'سست', 'روی', 'کے', 'بیک', 'وقت', 'متعدد', 'ایپلی', 'کیشنز', 'چلا', 'سکتا', 'ہوں']",Dell,Male,1.0
Qaiser Raza,"['hp', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'متاثر', 'کن', 'زندگی', 'ہےمیں', 'اپنے', 'لیپ', 'ٹاپ', 'کو', 'بجلی', 'کی', 'دکان', 'تلاش', 'کرنے', 'کے', 'بارے', 'میں', 'فکر', 'کرنے', 'کی', 'ضرورت', 'کے', 'بغیر', 'گھنٹوں', 'استعمال', 'کرسکتا', 'ہوں']",HP,Male,1.0
Qurban Ali,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'غیر', 'معمولی', 'تعمیر', 'کا', 'معیار', 'ہےروزانہ', 'استعمال', 'کے', 'باوجود', 'بھی', 'مضبوط', 'تعمیر', 'استحکام', 'اور', 'لمبی', 'عمر', 'کو', 'یقینی', 'بناتی', 'ہے']",Lenovo,Male,1.0
Rahmat Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'ایک', 'حیرت', 'انگیز', 'ڈسپلے', 'ہےرنگ', 'متحرک', 'ہیں', 'اور', 'اعلی', 'قرارداد', 'کام', 'اور', 'تفریح', 'کے', 'لئے', 'بصری', 'تجربے', 'کو', 'بڑھاتی', 'ہے']",Apple,Male,1.0
Rashid Ali,"['asus', 'لیپ', 'ٹاپ', 'بہترین', 'ٹھنڈک', 'کی', 'کارکردگی', 'فراہم', 'کرتے', 'ہیںیہاں', 'تک', 'کہ', 'انتہائی', 'کاموں', 'کے', 'دوران', 'بھی', 'موثر', 'تھرمل', 'مینجمنٹ', 'کی', 'بدولت', 'لیپ', 'ٹاپ', 'ٹھنڈا', 'رہتا', 'ہے']",Asus,Male,1.0
Saeed Khan,"['ڈیل', 'لیپ', 'ٹاپ', 'کا', 'چیکنا', 'اور', 'جدید', 'ڈیزائن', 'ہےوہ', 'نہ', 'صرف', 'اچھی', 'کارکردگی', 'کا', 'مظاہرہ', 'کرتے', 'ہیں', 'بلکہ', 'سجیلا', 'اور', 'پیشہ', 'ور', 'بھی', 'نظر', 'آتے', 'ہیں']",Dell,Male,1.0
Salman Ahmed,"['hp', 'لیپ', 'ٹاپ', 'میں', 'رابطے', 'کے', 'بہترین', 'اختیارات', 'ہیںمختلف', 'قسم', 'کی', 'بندرگاہوں', 'اور', 'وائرلیس', 'رابطے', 'کو', 'یقینی', 'بناتا', 'ہے', 'کہ', 'میں', 'اپنے', 'تمام', 'آلات', 'کو', 'بغیر', 'کسی', 'پریشانی', 'کے', 'مربوط', 'کرسکتا', 'ہوں']",HP,Male,1.0
Shakeel Ali,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ٹائپنگ', 'کا', 'ایک', 'آرام', 'دہ', 'تجربہ', 'ہےاچھی', 'طرح', 'سے', 'تیز', 'رفتار', 'چابیاں', 'اور', 'جوابدہ', 'تاثرات', 'لمبے', 'وقت', 'تک', 'ٹائپنگ', 'کرتے', 'ہیں']",Lenovo,Male,1.0
